Year,Month,Day,Hour,Temp,Humidity,Pressure,Rain,Snow,Cloud,Sun,WindSpeed,WindDir
2019,7,27,18,20.67081,59.435234,1007.5,0.1,0,45,31.276594,15.7908325,294.22775
2019,7,27,19,19.380812,69.309685,1007.8,0.1,0,32,39.57447,17.287498,301.37302
2019,7,27,20,18.560812,71.59412,1008.1,0,0,36,37.02128,16.563911,312.35745
2019,7,27,21,17.830812,73.313576,1008.4,0,0,45,31.276594,14.264361,312.9546
2019,7,27,22,16.830812,77.24985,1008.6,0,0,42,6.426241,13.18308,304.99203
2019,7,27,23,16.230812,79.06147,1009,0,0,91,0,16.1198,299.42746
2019,7,28,0,15.470812,82.52361,1009,0,0,94,0,15.986593,305.83765
2019,7,28,1,14.870811,84.48981,1008.7,0,0,89,0,15.408671,307.40536
2019,7,28,2,14.660811,85.4203,1008.2,0,0,95,0,15.03835,312.08917
2019,7,28,3,14.090812,86.89976,1008,0,0,97,0,15.072783,310.156
2019,7,28,4,14.000812,87.75827,1007.8,0,0,95,0,15.277749,304.439
2019,7,28,5,13.790812,87.27443,1007.8,0,0,98,0,15.077082,303.31064
2019,7,28,6,13.730812,86.97946,1008,0,0,89,1.6790777,14.982228,305.2176
2019,7,28,7,14.140812,86.33115,1008.1,0,0,50,28.085108,14.689588,306.02737
2019,7,28,8,15.200811,83.916916,1008,0,0,23.7,44.87234,16.80857,313.26428
2019,7,28,9,16.830812,76.94565,1007.8,0,0,25.500002,43.723404,16.92383,308.0888
2019,7,28,10,18.480812,66.80113,1007.8,0,0,23,45.31915,18.532135,299.0546
2019,7,28,11,19.630812,61.09882,1007.4,0,0,100,0,17.388409,297.09555
2019,7,28,12,19.93081,61.20968,1007.3,0,0,100,0,16.78156,292.71442
2019,7,28,13,20.370811,60.19174,1007.1,0,0,85,5.7446804,16.267857,294.8637
2019,7,28,14,20.650812,58.45801,1007.1,0,0,95,0,17.208603,285.78076
2019,7,28,15,20.740812,58.018364,1007.3,0,0,67,17.234043,17.873556,279.27258
2019,7,28,16,20.710812,57.972668,1007,0,0,69,15.957448,17.935081,280.4077
2019,7,28,17,20.320812,59.390213,1006.9,0,0,79,9.574467,17.163355,279.6599
2019,7,28,18,20.43081,58.597763,1007,0,0,100,0,17.698677,274.66687
2019,7,28,19,19.51081,60.185844,1007.6,0,0,76,11.489361,17.294992,272.38596
2019,7,28,20,18.640812,63.21923,1007.6,0,0,18,48.51064,15.158522,274.08563
2019,7,28,21,17.120811,68.67441,1008,0,0,28.500002,41.80851,13.684735,271.50745
2019,7,28,22,15.890812,75.532135,1008.3,0,0,29.400002,6.9754257,12.015589,278.61566
2019,7,28,23,14.930812,79.3949,1008.3,0,0,29.400002,0,8.4042845,279.8658
2019,7,29,0,14.460812,81.25224,1008.5,0,0,89,0,6.87779,276.009
2019,7,29,1,14.150811,83.56982,1008.6,0,0,97,0,5.4119864,273.8141
2019,7,29,2,13.520812,87.6551,1008.5,0,0,29.400002,0,4.32,270
2019,7,29,3,12.360811,91.008385,1008.3,0,0,15.3,0,5.0911684,261.8699
2019,7,29,4,11.940811,92.574455,1008.1,0,0,19,0,6.12,270
2019,7,29,5,12.220812,90.09001,1008,0,0,4,0,4.6800003,292.61987
2019,7,29,6,12.720812,88.63863,1008.1,0,0,2,29.475887,0.71999997,360
2019,7,29,7,13.200811,92.10003,1008.4,0,0,1,59.361702,2.2768397,108.434944
2019,7,29,8,15.420812,86.51758,1008.6,0,0,10,53.61702,5.00128,149.74356
2019,7,29,9,17.360811,78.86465,1008.7,0,0,22,45.95745,7.5685663,154.65382
2019,7,29,10,18.460812,71.43487,1008.5,0,0,26,43.404255,10.829958,158.55226
2019,7,29,11,19.830812,63.363,1008.1,0,0,69,15.957448,10.636766,156.0375
2019,7,29,12,20.490812,59.1962,1007.9,0,0,42,33.19149,12.287555,148.17255
2019,7,29,13,21.250813,56.742767,1007.6,0,0,16,49.787235,13.392774,143.74615
2019,7,29,14,21.370811,56.58581,1007.4,0,0,22,45.95745,14.480773,145.12466
2019,7,29,15,21.880812,54.479965,1007,0,0,42,33.19149,16.641972,141.14662
2019,7,29,16,21.940811,52.58378,1006.6,0,0,42,33.19149,17.81909,135
2019,7,29,17,21.580812,51.451744,1006.3,0,0,48,29.361702,18.440998,141.34018
2019,7,29,18,20.530811,57.241817,1006.1,0.1,0,79,9.574467,16.610792,150.1011
2019,7,29,19,19.380812,64.952515,1005.9,0.3,0,80,8.93617,12.7279215,118.73979
2019,7,29,20,19.380812,61.4461,1005.5,0,0,20,47.234047,12.959999,89.99999
2019,7,29,21,19.43081,60.12675,1005.3,0,0,5,56.808514,12.964998,88.40886
2019,7,29,22,18.100811,68.14895,1005.4,0,0,26,6.2695036,13.679999,89.99999
2019,7,29,23,17.790812,69.31307,1005.1,0.3,0,50,0,15.226764,96.78896
2019,7,30,0,17.250813,74.769485,1004.5,0.2,0,47,0,16.700275,97.431404
2019,7,30,1,17.26081,74.62375,1004,0,0,52,0,16.563911,91.24536
2019,7,30,2,16.84081,77.96529,1003.7,0.1,0,54,0,16.563911,91.24536
2019,7,30,3,16.230812,85.75504,1003.2,0.3,0,100,0,15.517629,93.990906
2019,7,30,4,15.880812,88.2166,1002.6,0.3,0,91,0,16.56,89.99999
2019,7,30,5,15.960812,89.20509,1002,0.6,0,100,0,18.089775,84.289406
2019,7,30,6,15.960812,89.78694,1001.5,0.7,0,100,0,19.134262,85.683975
2019,7,30,7,16.030811,90.49451,1001.2,0.1,0,100,0,19.881649,84.805565
2019,7,30,8,16.230812,91.74736,1000.7,0.4,0,100,0,20.275383,83.8845
2019,7,30,9,16.650812,92.00994,1000.6,0.6,0,100,0,22.45315,77.9694
2019,7,30,10,16.740812,92.19317,1000.2,3.4,0,100,0,20.929594,63.43495
2019,7,30,11,17.09081,89.467186,1000.3,4,0,100,0,16.80857,43.264297
2019,7,30,12,17.120811,90.8623,1000.5,6.6,0,100,0,19.171478,34.286865
2019,7,30,13,18.070812,85.83163,1000.8,3,0,100,0,12.6462,355.1009
2019,7,30,14,18.250813,87.06952,1001.2,0.7,0,100,0,15.349684,309.28943
2019,7,30,15,18.520811,85.21879,1001.7,1,0,89,3.191489,19.64228,296.09543
2019,7,30,16,18.820812,83.3601,1002.6,2.2,0,76,11.489361,21.659916,291.44775
2019,7,30,17,18.200811,82.16727,1003.5,2.2,0,57,23.617023,23.491207,285.1011
2019,7,30,18,18.630812,80.49101,1004.1,0.3,0,45,31.276594,23.14103,275.35583
2019,7,30,19,18.210812,81.85081,1004.9,0,0,42,33.19149,24.442911,279.3236
2019,7,30,20,17.51081,84.23664,1006,0,0,67,17.234043,24.717085,282.61932
2019,7,30,21,16.84081,85.48424,1007.2,0,0,76,11.489361,23.266697,278.00473
2019,7,30,22,16.450811,87.070625,1007.9,0,0,92,0.14964537,22.862125,277.23694
2019,7,30,23,16.300812,87.966835,1008.6,0,0,27,0,20.16,270
2019,7,31,0,16.360811,87.00553,1008.9,0,0,45,0,21.96,270
2019,7,31,1,16.17081,88.127106,1009.6,0,0,63,0,21.599998,270
2019,7,31,2,16.18081,87.32892,1009.8,0,0,76,0,20.523155,271.0051
2019,7,31,3,15.910811,88.16174,1010.1,0,0,79,0,20.172853,272.0454
2019,7,31,4,15.900811,87.70234,1010.6,0,0,48,0,20.188908,273.0665
2019,7,31,5,15.870811,86.56218,1011,0,0,42,0,20.211363,274.08563
2019,7,31,6,15.760812,86.83466,1011.4,0,0,45,14.135283,19.469976,273.17984
2019,7,31,7,15.730812,87.22988,1011.9,0,0,57,23.617023,19.813087,272.08258
2019,7,31,8,16.270811,84.592094,1012.3,0,0,36,37.02128,22.007162,273.75174
2019,7,31,9,16.790812,82.68811,1012.8,0,0,45,31.276594,22.7057,272.72632
2019,7,31,10,17.450811,78.05794,1013.2,0,0,57,23.617023,22.682856,270.9094
2019,7,31,11,17.93081,73.813835,1013.4,0,0,45,31.276594,21.26744,267.08917
2019,7,31,12,18.650812,69.52948,1013.5,0,0,39,35.106384,21.647945,266.1859
2019,7,31,13,19.030811,68.20417,1013.8,0,0,45,31.276594,21.316135,265.156
2019,7,31,14,18.990812,67.1731,1014,0,0,35,37.659573,20.907913,267.03906
2019,7,31,15,19.450811,65.18188,1014.2,0,0,32,39.57447,19.852295,265.84036
2019,7,31,16,19.690811,63.87602,1014.3,0,0,38,35.744682,18.72346,268.89832
2019,7,31,17,19.770811,61.050907,1014.4,0,0,26.400002,43.148937,17.28,270
2019,7,31,18,19.410812,64.32042,1014.5,0,0,42,33.19149,16.215992,272.5448
2019,7,31,19,19.120811,66.97975,1014.9,0,0,27,42.765953,14.417988,272.8624
2019,7,31,20,18.26081,70.83679,1015.4,0,0,26,43.404255,12.620554,273.2705
2019,7,31,21,17.17081,74.118416,1016,0,0,1,59.361702,11.013882,281.30994
2019,7,31,22,16.130812,77.959175,1016.3,0,0,1,5.342553,9.6932955,285.06848
2019,7,31,23,15.730812,79.66933,1016.7,0,0,4,0,7.628263,289.29004
2019,8,1,0,14.870811,83.9335,1017.1,0,0,1,0,7.289444,290.22485
2019,8,1,1,14.300812,86.6909,1017,0,0,1,0,7.754637,291.8014
2019,8,1,2,13.600812,88.30503,1017.1,0,0,1,0,8.534353,297.64597
2019,8,1,3,13.210812,89.09564,1017.3,0,0,1,0,8.287822,304.38034
2019,8,1,4,12.930812,89.667015,1017.1,0,0,4,0,7.9932966,305.83765
2019,8,1,5,12.900811,90.62438,1017.3,0,0,1,0,7.6367526,315
2019,8,1,6,12.440811,91.99022,1017.6,0,0,7,23.693617,7.42159,320.90616
2019,8,1,7,13.390812,91.20248,1017.8,0,0,7,55.531918,8.587338,326.97614
2019,8,1,8,15.530811,87.89823,1017.9,0,0,20,47.234047,9.227524,339.44397
2019,8,1,9,17.150812,82.517296,1018,0,0,57,23.617023,10.464798,3.9451752
2019,8,1,10,18.770811,76.35307,1018.1,0,0,100,0,7.754637,21.801407
2019,8,1,11,19.880812,70.49925,1018.3,0,0,91,1.9148934,5.8603754,47.489548
2019,8,1,12,20.51081,68.14764,1018.3,0.1,0,82,7.6595736,4.0249224,63.43495
2019,8,1,13,20.860811,67.3836,1018.5,0.1,0,35,37.659573,2.2768397,71.56504
2019,8,1,14,21.540812,64.66023,1018.5,0.1,0,42,33.19149,0.71999997,89.99999
2019,8,1,15,21.92081,63.4568,1018.3,0.2,0,48,29.361702,1.2979984,326.30994
2019,8,1,16,21.780811,64.58664,1018,0.1,0,48,29.361702,3.0547013,315
2019,8,1,17,22.330812,62.488373,1017.8,0,0,42,33.19149,3.7064266,299.0546
2019,8,1,18,22.520811,62.007847,1017.6,0,0,44,31.914892,3.8773184,291.8014
2019,8,1,19,22.350811,62.614254,1017.8,0,0,35,37.659573,5.0528407,274.08563
2019,8,1,20,21.470812,71.711586,1017.7,0,0,35,37.659573,3.6,270
2019,8,1,21,20.310812,70.626495,1018.4,0,0,42,33.19149,6.9153743,308.65982
2019,8,1,22,18.380812,82.030815,1018.6,0,0,42,2.083688,6.924738,351.02737
2019,8,1,23,17.970812,80.19348,1019.3,0,0,95,0,5.6920996,18.434952
2019,8,2,0,17.880812,78.940445,1019.3,0,0,73,0,7.10031,30.465546
2019,8,2,1,16.750813,85.3638,1019.3,0,0,69,0,8.0899935,32.275635
2019,8,2,2,15.990811,89.265526,1019.2,0,0,51,0,8.39657,30.963745
2019,8,2,3,15.310812,91.153755,1019.4,0,0,45,0,8.78872,34.99202
2019,8,2,4,14.690811,91.951004,1019.1,0,0,35,0,7.7879906,33.690063
2019,8,2,5,14.300812,92.95769,1019.1,0,0,30,0,7.491114,35.217575
2019,8,2,6,13.970812,93.92144,1019.2,0,0,23,18.20319,7.2,36.86989
2019,8,2,7,14.920812,94.1506,1019.4,0,0,13,51.70213,8.404285,43.264297
2019,8,2,8,16.980812,90.09539,1019.8,0,0,32,39.57447,11.090103,54.2461
2019,8,2,9,18.34081,82.82283,1020,0,0,72,14.042552,11.609651,60.25511
2019,8,2,10,19.820812,76.07716,1019.9,0,0,67,17.234043,11.609651,60.25511
2019,8,2,11,20.620811,73.32821,1020,0,0,42,33.19149,9.904906,70.90651
2019,8,2,12,21.610811,68.411514,1019.9,0.1,0,45,31.276594,8.654986,73.07248
2019,8,2,13,22.460812,62.356155,1019.9,0,0,50,28.085108,6.9899354,78.11134
2019,8,2,14,23.09081,59.468254,1020,0,0,42,33.19149,5.771239,86.42367
2019,8,2,15,23.51081,57.7103,1019.8,0,0,54,25.531916,5.0911684,98.1301
2019,8,2,16,23.830812,55.333714,1019.6,0,0,54,25.531916,3.4152596,108.434944
2019,8,2,17,24.020811,53.61107,1019.4,0,0,45,31.276594,2.968636,104.03624
2019,8,2,18,23.59081,55.74281,1019,0,0,41,33.82979,3.7064266,119.054596
2019,8,2,19,22.84081,60.106174,1019.1,0,0,48,29.361702,3.096837,125.537674
2019,8,2,20,21.84081,63.192795,1018.9,0,0,39,35.106384,1.8,53.130096
2019,8,2,21,19.490812,72.23414,1019.1,0,0,41,33.82979,3.4152596,18.434952
2019,8,2,22,18.43081,73.468,1019.2,0,0,33,1.3952127,5.154415,24.775131
2019,8,2,23,17.370811,79.53814,1019.3,0,0,23,0,5.315336,28.30075
2019,8,3,0,17.250813,78.02766,1019.1,0,0,29,0,6.8777895,47.121094
2019,8,3,1,16.440811,79.19634,1019,0,0,27.6,0,8.0899935,57.72435
2019,8,3,2,15.990811,80.9233,1018.8,0,0,30.000002,0,7.10031,59.534447
2019,8,3,3,15.430812,83.39313,1018.9,0,0,30.000002,0,6.439876,63.43495
2019,8,3,4,15.450811,84.5556,1018.6,0,0,30.000002,0,5.8048253,60.25511
2019,8,3,5,15.390812,84.882996,1018.4,0,0,58,0,5.315336,61.699234
2019,8,3,6,15.420812,85.67043,1018.4,0,0,80,3.3684392,5.6920996,71.56504
2019,8,3,7,16.01081,87.08569,1018.5,0,0,57,23.617023,6.924738,81.02737
2019,8,3,8,16.980812,85.277275,1018.4,0,0,85,5.7446804,7.5942073,84.55967
2019,8,3,9,18.520811,82.47204,1018.5,0,0,85,5.7446804,8.350138,97.431404
2019,8,3,10,19.530811,79.78862,1018.5,0,0,48,29.361702,9.504273,114.623566
2019,8,3,11,19.990812,77.08812,1018.7,0,0,50,28.085108,8.587338,146.97614
2019,8,3,12,20.830812,73.88398,1018.3,0,0,35,37.659573,12.864649,162.07208
2019,8,3,13,21.43081,71.109505,1018.3,0,0,35,37.659573,15.256526,160.70996
2019,8,3,14,22.150812,67.68875,1017.6,0,0,15.000001,50.42553,15.978484,157.47943
2019,8,3,15,22.270811,63.00253,1017.4,0,0,27,42.765953,16.854767,160.01689
2019,8,3,16,22.350811,58.946156,1017.2,0,0,58,22.978725,17.555305,164.53879
2019,8,3,17,22.500813,57.16474,1016.8,0,0,57,23.617023,16.595179,167.47119
2019,8,3,18,22.17081,57.949047,1016.3,0,0,50,28.085108,15.281989,164.98164
2019,8,3,19,21.51081,62.384262,1015.8,0,0,73,13.404254,13.358861,165.96376
2019,8,3,20,20.310812,67.70991,1015.6,0,0,45,31.276594,11.503113,159.8637
2019,8,3,21,19.530811,70.1121,1015.5,0,0,42,33.19149,9.693296,158.1986
2019,8,3,22,18.550812,73.77744,1015.8,0,0,30.000002,0.36312056,8.699793,155.55605
2019,8,3,23,17.050812,83.20583,1015.7,0,0,25,0,7.2,143.1301
2019,8,4,0,16.390812,86.95181,1015.3,0,0,35,0,7.491114,125.21759
2019,8,4,1,16.26081,87.05266,1015.2,0,0,79,0,7.0911775,113.96249
2019,8,4,2,15.970812,87.8803,1015,0,0,69,0,7.729527,117.75854
2019,8,4,3,15.510812,88.1842,1014.7,0,0,48,0,8.534353,117.64597
2019,8,4,4,15.410811,87.82993,1014.4,0,0,39,0,7.4128532,119.054596
2019,8,4,5,14.740811,90.57953,1013.7,0,0,35,0,6.151683,110.556046
2019,8,4,6,14.540812,91.64084,1013.5,0,0,54,8.971632,5.4833565,113.19859
2019,8,4,7,15.600812,90.81789,1013.4,0,0,100,0,6.193674,125.537674
2019,8,4,8,16.710812,88.459854,1013,0,0,100,0,7.289445,147.09476
2019,8,4,9,17.730812,86.46317,1012.8,0,0,100,0,7.4128532,150.94539
2019,8,4,10,18.690811,82.917946,1012.4,0,0,100,0,7.928178,177.39743
2019,8,4,11,19.640812,80.987434,1012.5,0,0,64,19.148937,9.511088,209.47589
2019,8,4,12,19.950811,78.02723,1012.2,0,0,66,17.872341,9.178235,228.17984
2019,8,4,13,20.42081,75.58874,1012,0,0,57,23.617023,10.233123,230.7106
2019,8,4,14,20.910812,71.37974,1011.7,0,0,97,0,13.392774,233.74615
2019,8,4,15,21.100811,71.04846,1011.7,0,0,98,0,14.973577,242.8189
2019,8,4,16,20.300812,74.461,1011.5,0,0,51,27.446808,15.844089,248.6821
2019,8,4,17,20.060812,75.48197,1011.2,0,0,45,31.276594,15.725037,254.0546
2019,8,4,18,19.26081,73.470276,1010.9,0,0,17,49.148937,15.978486,255.65067
2019,8,4,19,18.690811,74.09091,1010.7,0,0,17,49.148937,12.522619,251.56506
2019,8,4,20,18.240812,76.41745,1010.6,0,0,29,41.48936,8.891343,238.24052
2019,8,4,21,17.400812,81.854004,1010.7,0,0,44,31.285461,8.435069,219.80557
2019,8,4,22,17.110811,85.84538,1010.6,0,0,38,0,10.630672,208.30077
2019,8,4,23,17.850811,83.246796,1010.3,0,0,30,0,14.168641,207.21611
2019,8,5,0,17.740812,85.41206,1009.9,0,0,54,0,13.905509,201.2505
2019,8,5,1,17.220812,87.93369,1009.9,0.3,0,82,0,16.516901,200.40988
2019,8,5,2,16.780811,91.25034,1009.1,0.8,0,100,0,15.978486,194.34933
2019,8,5,3,16.59081,93.680534,1008.4,0.7,0,57,0,17.418196,198.06047
2019,8,5,4,16.620811,95.68881,1007.8,0.8,0,100,0,17.148247,219.03552
2019,8,5,5,16.440811,95.560234,1007.8,0.2,0,92,0,17.208603,254.21925
2019,8,5,6,15.790812,93.27942,1008.2,0.1,0,16,16.194681,15.484185,268.6678
2019,8,5,7,15.630812,92.30785,1008.7,0,0,26,43.404255,14.417988,267.1376
2019,8,5,8,16.310812,90.163246,1009.1,0,0,32,39.57447,15.188415,264.5597
2019,8,5,9,17.350811,83.56615,1009.2,0,0,26,43.404255,15.463244,257.90524
2019,8,5,10,18.040812,76.98534,1009.3,0,0,38,35.744682,18.692286,254.35776
2019,8,5,11,18.84081,71.31924,1009.2,0,0,51,27.446808,19.694992,251.89624
2019,8,5,12,18.540812,71.30957,1009.2,0,0,50,28.085108,21.749481,245.55606
2019,8,5,13,19.130812,69.30567,1009.3,0,0,36,37.02128,22.057161,243.85316
2019,8,5,14,19.380812,69.62726,1009.3,0,0,39,35.106384,23.023117,243.03429
2019,8,5,15,19.67081,68.33377,1009.5,0,0,48,29.361702,22.862123,243.83844
2019,8,5,16,20.030811,66.55795,1009.3,0,0,33,38.93617,22.406927,246.31792
2019,8,5,17,19.710812,67.36661,1009.2,0,0,29,41.48936,21.794127,247.67136
2019,8,5,18,19.070812,70.02314,1009,0,0,17,49.148937,21.659916,248.55226
2019,8,5,19,18.490812,72.051346,1008.9,0,0,13,51.70213,21.325253,248.1986
2019,8,5,20,17.630812,77.07189,1008.9,0,0,16,49.787235,19.191748,246.8014
2019,8,5,21,16.76081,81.77188,1009.1,0,0,14,48.53901,17.072504,245.05609
2019,8,5,22,16.390812,83.398705,1009.1,0,0,22,0,16.75064,241.78264
2019,8,5,23,16.140812,84.743614,1009,0,0,23,0,16.299694,226.78992
2019,8,6,0,16.040812,86.24059,1008.9,0,0,39,0,20.633371,227.1211
2019,8,6,1,15.990811,86.68705,1008.4,0.1,0,45,0,19.602652,224.25595
2019,8,6,2,15.950811,87.193695,1008.1,0,0,60,0,21.986542,230.31454
2019,8,6,3,15.690811,88.95115,1008.1,0.1,0,55,0,21.767351,235.7843
2019,8,6,4,15.530811,92.24205,1007.8,0.1,0,39,0,20.674156,234.92624
2019,8,6,5,15.750812,92.55465,1007.4,0,0,42,0,20.592503,233.53076
2019,8,6,6,15.860811,92.022415,1007.3,0,0,48,8.784042,20.018072,232.30576
2019,8,6,7,16.120811,91.68124,1007,0,0,48,29.361702,21.203358,229.82077
2019,8,6,8,16.210812,91.686806,1007,0.1,0,82,7.6595736,19.61587,222.76883
2019,8,6,9,16.830812,93.5114,1006.9,0,0,100,0,17.49615,216.63412
2019,8,6,10,17.390812,90.47283,1006.7,1.1,0,95,0,18.289274,216.1932
2019,8,6,11,16.92081,88.93592,1006.4,0.9,0,41,33.82979,19.61587,222.76883
2019,8,6,12,17.730812,81.68385,1006.3,1.4,0,67,17.234043,21.129883,224.30972
2019,8,6,13,18.910812,81.93873,1005.9,0.1,0,64,19.148937,20.972897,230.5722
2019,8,6,14,19.240812,83.036026,1005.9,0.1,0,26,43.404255,23.617756,232.43141
2019,8,6,15,19.320812,77.33334,1005.4,0,0,26,43.404255,24.023088,240.36162
2019,8,6,16,19.120811,74.550865,1005.4,0.2,0,58,22.978725,24.967499,245.28256
2019,8,6,17,19.130812,76.6577,1005,0.2,0,26,43.404255,25.842384,251.31265
2019,8,6,18,18.240812,78.73675,1004.8,0.5,0,22,45.95745,25.38702,251.82199
2019,8,6,19,18.050812,78.35171,1004.8,0.2,0,29,41.48936,24.023088,250.75047
2019,8,6,20,17.43081,83.95541,1004.9,0,0,29,41.48936,23.806318,249.64677
2019,8,6,21,16.540812,87.987946,1005.3,0,0,36,34.090427,21.794127,247.67136
2019,8,6,22,15.890812,90.71995,1005.3,0,0,32,0,21.603,246.4253
2019,8,6,23,15.760812,88.32126,1005.3,0,0,45,0,18.39878,239.42078
2019,8,7,0,15.720812,87.57153,1005.4,0.1,0,44,0,19.652176,241.55707
2019,8,7,1,15.250812,91.447464,1005.2,0.1,0,97,0,22.59699,247.52057
2019,8,7,2,15.040812,92.7559,1004.8,0.1,0,89,0,20.948164,250.94229
2019,8,7,3,15.070811,91.97446,1004.6,0,0,48,0,20.65848,247.45694
2019,8,7,4,15.050812,93.728455,1004.8,0.1,0,38,0,19.008547,245.37643
2019,8,7,5,15.260812,92.70775,1004.7,0.1,0,50,0,19.011953,251.22197
2019,8,7,6,15.170812,91.56163,1004.8,0,0,45,8.548936,16.516901,253.53998
2019,8,7,7,15.290812,92.16783,1004.9,0,0,42,33.19149,16.62249,252.34988
2019,8,7,8,15.760812,88.20612,1005.2,0,0,47,30,18.25026,255.14139
2019,8,7,9,16.390812,85.159,1005.5,0,0,30,40.851067,20.345573,256.70142
2019,8,7,10,16.970812,81.63904,1005.8,0,0,32,39.57447,20.780453,255.96376
2019,8,7,11,17.570812,76.11027,1006.1,0,0,36,37.02128,21.518847,252.47443
2019,8,7,12,17.700811,76.13138,1006.4,0,0,30,40.851067,23.906818,251.56506
2019,8,7,13,18.300812,74.99636,1006.8,0,0,35,37.659573,24.826952,253.1416
2019,8,7,14,18.490812,74.78421,1007,0,0,36,37.02128,25.764534,254.60446
2019,8,7,15,18.700811,73.707436,1006.8,0,0,42,33.19149,26.758923,259.1436
2019,8,7,16,18.730812,73.1383,1007.1,0,0,33,38.93617,25.772078,257.90524
2019,8,7,17,18.580812,73.975395,1007.4,0,0,52,26.80851,24.64094,258.19757
2019,8,7,18,18.17081,74.58373,1007.2,0,0,54,25.531916,23.441502,259.38034
2019,8,7,19,17.750813,75.445244,1007.5,0,0,44,31.914892,21.829777,256.65128
2019,8,7,20,17.250813,78.078735,1007.9,0,0,45,31.276594,18.947083,255.69974
2019,8,7,21,16.350811,82.417625,1008.4,0,0,19,42.67287,17.377226,256.82745
2019,8,7,22,15.890812,85.888016,1008.9,0,0,26,0,15.39184,259.2157
2019,8,7,23,15.550812,88.30303,1009,0,0,29,0,14.332341,258.40784
2019,8,8,0,15.190811,88.79344,1009.1,0,0,29,0,13.556282,259.28687
2019,8,8,1,15.060812,88.14443,1009.1,0,0,29,0,13.358861,255.96376
2019,8,8,2,14.710812,89.39652,1009.2,0,0,38,0,12.144331,258.02386
2019,8,8,3,14.930812,87.268524,1009.1,0,0,38,0,10.8955765,262.40536
2019,8,8,4,14.560812,89.14963,1008.8,0,0,33,0,8.647496,267.61407
2019,8,8,5,14.360811,90.96959,1008.8,0,0,29.400002,0,6.725354,254.47589
2019,8,8,6,13.5808115,92.61151,1009.1,0,0,57,5.8517733,6.638072,229.39871
2019,8,8,7,14.880812,91.48307,1009.5,0,0,67,17.234043,7.7043357,232.59465
2019,8,8,8,16.040812,88.518036,1009.5,0,0,60,21.702127,10.086427,235.1755
2019,8,8,9,17.230812,83.82372,1009.4,0,0,45,31.276594,6.3690495,227.29062
2019,8,8,10,18.250813,77.722404,1009.7,0,0,54,25.531916,5.815978,201.8014
2019,8,8,11,19.050812,73.91237,1009.9,0,0,63,19.787235,9.531505,190.88553
2019,8,8,12,19.440811,70.6451,1009.8,0,0,50,28.085108,9,180
2019,8,8,13,20.240812,65.60952,1009.3,0,0,39,35.106384,9.904906,160.90651
2019,8,8,14,21.000813,62.349804,1009,0,0,54,25.531916,11.043261,160.9744
2019,8,8,15,21.800812,59.666126,1008.5,0,0,29,41.48936,11.966953,158.83875
2019,8,8,16,22.26081,58.771088,1008,0,0,32,39.57447,13.049689,155.55605
2019,8,8,17,21.660812,65.82578,1007.6,0,0,57,23.617023,16.676977,147.33908
2019,8,8,18,20.890812,74.0838,1007,0,0,100,0,16.831684,138.46823
2019,8,8,19,20.020811,78.33805,1006.2,0,0,76,11.489361,18.218275,127.77568
2019,8,8,20,19.150812,86.708694,1005.4,0.1,0,100,0,18.472595,123.07068
2019,8,8,21,18.34081,92.989365,1005.2,1.9,0,100,0,19.272614,122.79953
2019,8,8,22,18.030811,94.464096,1004.2,1.1,0,100,0,20.380579,125.65533
2019,8,8,23,17.84081,95.72636,1004,1.4,0,100,0,19.008545,127.30394
2019,8,9,0,17.76081,95.90667,1002.8,2.2,0,100,0,21.313093,127.45058
2019,8,9,1,17.750813,97.317474,1002.4,4.2,0,100,0,20.633371,132.8789
2019,8,9,2,17.850811,98.56009,1001,2,0,100,0,20.150354,131.37851
2019,8,9,3,18.320812,98.12946,999.7,1.4,0,95,0,22.961115,131.18591
2019,8,9,4,18.300812,97.4501,998.6,2,0,100,0,23.617756,142.4314
2019,8,9,5,18.350811,98.439735,998.1,1.7,0,100,0,22.702845,165.30267
2019,8,9,6,18.42081,98.192444,997.9,0.7,0,67,3.820213,19.770523,190.49147
2019,8,9,7,18.580812,93.29639,997.7,0.1,0,30,40.851067,17.902534,195.15407
2019,8,9,8,18.830812,90.45552,997.7,0,0,20,47.234047,17.414476,187.12502
2019,8,9,9,18.850811,87.2354,997.6,0,0,30,40.851067,20.570463,184.01418
2019,8,9,10,19.100811,82.96647,997.3,0,0,29,41.48936,23.803596,183.46823
2019,8,9,11,19.070812,81.90611,996.9,0.4,0,76,11.489361,27.698952,188.97263
2019,8,9,12,18.220812,92.335144,996.5,1.7,0,48,29.361702,24.162945,183.4166
2019,8,9,13,18.900812,90.97812,996.4,0.2,0,35,37.659573,27.77838,183.71529
2019,8,9,14,20.490812,85.04275,995.9,0.2,0,42,33.19149,30.344814,184.76364
2019,8,9,15,20.220812,86.69749,995.1,0.3,0,33,38.93617,31.355152,192.60016
2019,8,9,16,18.570812,88.38739,994.8,2.8,0,45,31.276594,30.0767,191.04094
2019,8,9,17,19.630812,85.008,994.2,0.2,0,41,33.82979,30.472675,194.36458
2019,8,9,18,18.900812,85.04038,994.1,1.9,0,45,31.276594,25.932495,193.65042
2019,8,9,19,18.110811,87.000824,994,1.1,0,51,27.446808,27.322077,198.43495
2019,8,9,20,18.01081,88.34107,993.9,0.5,0,61,21.063831,26.183659,198.43495
2019,8,9,21,17.350811,89.142334,993.8,1.4,0,79,7.9468074,28.348713,197.74467
